community,avg_inner_edge_weight
183445,2.125
862344,2
20651,3.266666667
17448,3
693081,2
20714,3.405405405
256458,2.8
116309,3
463151,2.666666667
352053,4
326205,3
45844,2
19996,2.666666667
186056,2
447648,2
115591,2.6
118857,2
255803,2.166666667
1189762,2
625227,3
488281,3
55713,4.0625
1403776,2
454251,3
826941,2
14362,2.857142857
154574,2.863636364
1251327,2
358001,2
84109,2.2
80906,3.117647059
645441,2
482647,4
1018131,2
427748,2
179704,2.75
205552,2
319916,2
150653,2.263157895
523343,2
275299,2
386397,2
86720,3.6
42103,1.666666667
323253,7
186370,2.333333333
20310,1.970588235
49424,3
418848,2.25
115905,5.090909091
281965,2
820652,2
211500,2
185652,2
325864,2
188918,2
584190,4
48769,2.233333333
395611,2
284513,2.666666667
147567,1.692073171
118516,3.111111111
7418,2
487940,2
376842,6
350994,2
491206,2
217314,3
214111,3
143646,2.166666667
55372,2.745098039
287913,2.5
125119,3.125
523657,1.666666667
386711,3.4375
918929,1.666666667
83768,2
220714,2
109616,2.5
54717,2
345360,2
453255,2
316309,3
688999,2
13366,2.5
360208,4
274958,5
83113,2.772727273
647648,2
57265,2
621800,3
207759,7
178708,4.333333333
41762,2
310675,2.666666667
144678,2.148148148
7732,1.9
1163887,2
886792,2
749846,2
240273,1.961538462
48365,3.75
188577,2
653596,3
350653,2.142857143
239555,2
213707,2.470588235
216973,2
242821,1.666666667
749191,3
47710,2.925925926
76824,4.0625
312568,2
146571,2.2
1129202,2
593063,2
481965,2
370867,3
315968,2.5
290120,2.714285714
153174,2
42076,2.8125
1279041,2
13025,2.666666667
303668,2.6
725,2.5
82772,2.714285714
373415,2.714285714
207418,2
318516,2.5
70472,2.428571429
152519,2
41421,2.666666667
443162,2
414111,3
140219,2.272727273
70,2.299048396
675703,2
235814,2
542812,2
210818,2
243135,2
48024,2
749505,2
73872,2
77138,2
1036945,4
446562,2.333333333
1409635,2
280565,2.166666667
32521,1.807692308
6673,2.070707071
143619,4
9939,2.727272727
102268,2.82
239214,2.5
105534,2.285714286
449110,3
544705,3
35132,2
83086,2
341412,5
739950,2
41735,8.038461538
152833,2
606270,2
525523,2
414425,3
274276,2.133333333
248428,3.857142857
384,2
111482,1.8
879444,2
203811,2
908558,2
344023,4
70131,4
44283,2.666666667
745764,2.333333333
15232,3.333333333
276824,2
2932,4
812308,2
110827,3.4
372419,2
235473,2.25
69476,2.666666667
73531,1.666666667
198177,2.2
143278,4.166666667
32180,2.857142857
6332,4
35446,2.5
1191601,2
76079,2.75
474617,2.5
363519,2.035714286
337671,3
171674,4.428571429
60576,2
34728,2
174940,2
8880,2.227027027
5677,3.066666667
241421,2
104475,2.363636364
75424,2.666666667
207391,3
742875,2
15546,4.176470588
646562,1.666666667
136989,3.083333333
25891,2
43,2.333333333
235787,4
66524,2.869565217
95638,2.111111111
69790,3.5
43942,2.24
579426,3
305534,3.666666667
136271,1.666666667
165385,1.888888889
2591,2.833333333
28439,2.545454545
512227,2
375281,2
372078,2.666666667
98186,2.807692308
72338,2.2
69135,2.764705882
308934,2.909090909
736523,2
35042,3.652173913
5991,2.75
1106010,2
130637,2
101586,2.333333333
270849,4.666666667
337330,2
200384,3
308279,2.666666667
171333,2
60235,8
34387,2.571428571
544023,2
432925,2
241080,2
129982,2.181818182
78286,3.166666667
107400,3.333333333
62783,1.875
812218,2
276797,2
302645,2
165699,1.75
28753,2.242424242
1350968,2
232180,2
235446,2
346544,2
95297,2.75
770930,3
43601,2.869565217
69449,2
331041,3.333333333
703731,2
113348,2.285714286
2250,2
397522,2.181818182
374940,2
208943,2
71997,2.25
467269,2
333589,2.333333333
164326,2.625
193440,2
30646,2.76744186
167592,2
171647,2.166666667
34701,4
1108872,2
267242,3.333333333
130296,2.5
528834,5
362837,2
311141,3
63097,3.384615385
1437008,2
170992,2
34046,2.8
461635,2
432584,2
834325,2
1207015,2
228439,2
368651,2
62442,3.2
65708,2.727272727
435132,2
298186,1.8125
1114820,2
139510,2
1099317,2
563896,2
260953,2
94893,3.2
124007,3.173913043
98159,2.896551724
840273,2
164640,2.166666667
190488,2
330700,1.666666667
167906,2
193754,3.666666667
27757,4.269230769
1909,2
234387,2.25
263501,2.125
94238,2.193181818
97504,1.666666667
329982,2
333248,2
163985,2.333333333
27039,2.6
262846,2
125900,2.68
104107,2
665439,4.333333333
365699,2.8
88604,2.3
598240,2
33705,3.2
184199,3.333333333
269449,2.166666667
158351,3.2
129300,2.5
365044,4
199047,2.266666667
36253,3.070422535
62101,2
131848,2
90497,3.333333333
534441,4.666666667
94552,4.222222222
633239,3
97818,3.5
356144,3
470508,2.166666667
190147,1.8
359410,2
167565,2.75
56467,3
259894,2
122948,3.666666667
126214,3.818181818
798644,2
329641,2.75
498904,2
195961,2.545454545
29964,2.566666667
265708,2.777777778
96445,2.75
1108190,3
365358,2
62415,3.5
1133320,2
435105,2.625
183858,3
696697,2
46912,2.15
132162,3
722545,6
527434,2
393754,2
201909,7
90811,2.771428571
116659,2.75
61760,2
1135931,2
323352,3.25
393099,2
282001,2.142857143
256153,2.666666667
93422,2.5
351748,2
48805,2.2
329955,2.285714286
359069,3
222123,2
189806,3
1267180,2
27012,3.105960265
56126,2.307692308
562496,2
259553,2.5
661294,2
125873,2.3
495297,4.2
498563,2
218202,3
893835,1.875
221468,3
594158,2
262101,2
83867,2
929552,2
365017,2
62074,2.44214876
323666,2.5
157669,7
722204,2
20723,3.166666667
419261,3
256467,2
227416,2.5
116318,4
514856,2
352062,2
463160,2
186065,4
49119,2
160217,2.125
20068,4.555555556
532907,2
392758,2.833333333
229964,2.6
255812,18
89815,2.428571429
628502,2
63967,3.111111111
214461,3
192668,3
865098,3
151380,2.307692308
494956,2
524070,2
221064,2
217861,2
896760,1.7
221127,2
1403130,2
58333,2
456871,1.666666667
290811,2
287608,2.5
150662,2.5
290874,2.333333333
549200,2
16982,3.5
194561,3
386469,2
83526,4.714285714
57678,4
316004,2.3
16327,3.484210526
555803,3
20382,4.333333333
584917,1.857142857
928493,2
418920,2
252860,2
256126,3
145028,2
185724,2.111111111
229623,3.666666667
89474,2.066666667
214120,3
351066,2.2
325218,3
188272,2
146921,4.333333333
246571,2
54726,2.272727273
590210,2
759473,2
83840,3.6
456530,2.181818182
290470,1.666666667
153587,2
16641,2.727272727
1335590,2
552125,4
357014,2
108970,3
83122,6
481660,2
315663,3
178717,3.333333333
15986,3
115573,4
820320,2
115636,4.055555556
351380,2
77488,1.818181818
74285,2.444444444
446975,6
144032,2
255130,2.571428571
7086,2.906976744
118184,2
353928,2
324877,2
76833,3.2
21934,2.375
312577,3
283526,2
146580,2
9634,2.25
80233,2.310344828
341825,2
149980,2
13034,3.6
16300,2.4
411572,3.8
274626,3
248778,2
82781,2.666666667
481319,4.333333333
344373,2.153846154
455471,2.333333333
178376,2.294117647
41430,2.333333333
152528,5
181642,3
414120,2
439968,2
114443,2.384615385
48033,2
77147,2.19047619
6745,3.583333333
748859,2
73226,3.4
777973,2
50644,2.666666667
475030,2
449182,1.733333333
175290,2
172087,3
9293,2.444444444
120391,2.166666667
684926,2
381983,2.6
104888,2
1058468,2
220041,4
83095,2.666666667
12693,2.375
274285,2.25
137339,3.25
650241,3.666666667
232934,2
207086,2
178035,2
41089,2.384615385
44355,2
687671,2
439627,4
276833,2
417045,2
110836,2
649523,2
206431,3.2
69485,3.761904762
76806,3
1147711,2
612290,2
475344,2.714285714
309347,2
146553,2
35455,2.25
6404,2
545091,2
213034,2.2
238882,4.571428571
216300,2.3
105202,2.826086957
76151,2.578947368
50303,2
422993,2
311895,2.555555556
142632,2
5686,2.921052632
145898,2.285714286
8952,2
407490,2.166666667
75433,4.272727273
241493,3
78699,2
174294,2
37348,2.642857143
178349,2.666666667
12352,3.019900498
576887,2.333333333
439941,3
273944,3
248096,2
136998,3
52,3.387755102
111150,2.545454545
509688,3
317843,2
206745,2
180897,3
210011,2
1417862,2
14900,2.666666667
550384,2
165394,3.55
247441,4.333333333
279758,2
372087,2.333333333
206090,3.681818182
180242,5
43296,3.25
27793,2.417159763
142946,8
6000,2.333333333
710747,2
541484,3
518902,3
803076,2
267655,3.8
75747,2.132352941
104861,4
872823,2
197190,2.333333333
308288,2
200456,2.833333333
174608,2.5
5345,2.583333333
544032,2
8611,2.3
1385725,2.5
942570,2
407149,2.25
613779,2
104206,4
78358,2
473630,2.111111111
846320,2
339950,3
33741,3.4
132602,3
247755,2.727272727
235455,2.75
206404,2.304347826
95306,2.5
69458,3.75
633993,2
741888,3
40407,2
413097,2.166666667
250303,2
276151,2
139205,2.5
2259,3.409090909
741170,2
97854,3.071428571
68803,2.80952381
179901,2.833333333
578439,2
441493,6
138550,3.714285714
1604,2.142857143
703085,2
400142,3
263196,3
8925,2.25
541143,2
238200,9
806001,2
780153,1.6
104520,3.153846154
34055,2.619047619
174267,2
63169,4.666666667
129650,2.384615385
1451865,2
336343,3.428571429
875030,2.5
199397,3
339609,12
313761,2.666666667
33400,2.25
62514,3.75
712299,2.5
738147,2.333333333
294992,2
435204,2
269144,2
61796,2.2
496706,1.666666667
578753,5.333333333
193763,1.666666667
275810,2.333333333
840345,2
27766,2.566666667
53614,2.52
1918,2.5
231193,4
263510,3.75
71665,2
97513,6.5
123361,3
42614,2.6
496051,3
333257,2
278358,3.5
30314,5.071428571
56162,2.791666667
1263,2.711538462
125909,4
336657,2
365771,2
199711,3
170660,2.35
36980,2.285714286
693844,2
132575,2.5
505265,2.428571429
336002,2.666666667
763591,2
62110,2.73015873
903803,2
202322,4
65376,2.333333333
405749,3
131857,2.19047619
157705,2
227452,1.8
230718,2
61455,2.285714286
42928,3
193422,2.666666667
27425,5.5
1577,3.951807229
1378691,2
537061,2
374267,2
289017,2
769539,3.272727273
93906,2
234118,2.375
97172,4.4
71324,2
358764,2.25
55821,7
29973,2.090909091
1266938,3
922,2
402663,2.1
262514,4
96517,2
328995,4
195315,2
639259,2
62424,1.818181818
568857,2
269117,2.071428571
158019,3
128968,2
903399,2.285714286
367978,2.666666667
61769,3.09375
35921,2.375
87617,3
90883,4
157364,4
268462,2
131516,3.052631579
20418,2.5
160630,3
836263,2
367260,2
201263,2.971428571
64317,2.333333333
599801,7
23029,3
304179,2
1236,2.756410256
396508,2.666666667
1097989,2
259562,2
425622,3
399774,2
661366,2
70983,2.666666667
122679,2.5
329309,2.25
26366,5.333333333
262173,4.6
663914,3
83876,2
593512,2.5
290569,8
294624,4
157678,2.666666667
128627,2.089285714
419270,2
364371,2.333333333
227425,2
61428,4.444444444
198374,3
489017,2
323020,2
186074,3
160226,2
20077,3
721558,2
669862,2
698976,2.333333333
23343,4.8
392767,2
226770,3.5
63976,3.136363636
89824,3.25
255884,2
325568,3.333333333
159571,2.666666667
325631,4
22688,3.4
166892,3
428484,2.333333333
259221,2.4
262487,2.8
657759,1.666666667
635177,2
217870,3.333333333
192022,2
896769,2.666666667
55139,6
29291,2.333333333
456880,3
287617,2
153937,3.037037037
634459,2.666666667
99038,2.555555556
13788,1.757575758
360630,1.666666667
730054,2
223684,2
54421,3
220481,2.666666667
83535,2
593171,2
319279,2.666666667
124168,3
153282,3
16336,3.181818182
1228242,2
1770195,2
1493100,2
90138,2
61087,4.428571429
459625,1.666666667
296831,3
185733,8.8
48787,2
159885,2
156682,3
19736,2.407407407
1259904,2
255480,2
118534,2
258746,2.8
89483,2
63635,3.166666667
491224,2.666666667
188281,3
188344,3
557768,2
117879,2.666666667
497890,2
220795,2.592592593
194947,2
453273,2
150330,2.25
264694,2
659966,2
689080,2.5
357023,3
386137,2
54080,2.222222222
83194,2.694444444
57346,2.333333333
289824,2
828574,2
15995,2.876923077
219422,3.5
251739,3.5
226743,2.555555556
89797,4.75
296490,2
749927,2
19395,3.02247191
280987,2.5
255139,2.285714286
118193,2.5
144041,2.5
89142,2.777777778
490883,2
350734,2
213788,2
860370,2
21943,2
47791,3.037037037
612326,2.333333333
51057,2.298611111
420481,2.75
531579,2
91690,4.1
76187,1.925
357337,2.666666667
1568454,2
54394,2.256944444
755875,1.625
988416,3
149989,3.666666667
316049,3.333333333
153255,3.333333333
82790,2.833333333
455480,2
595692,2
152537,2.166666667
292749,4
12388,3.151898734
152600,2
41502,8.428571429
414192,2
251398,2
82135,3
85401,3
111249,2
185051,2
48105,2.5
22257,2.619047619
583589,2
531893,2
309697,2
254798,2.636363636
6754,1.9
790282,2
102349,2.25
76501,2.85
50653,2.333333333
475039,2
586137,3.666666667
286460,2.333333333
91349,2
117197,2
518938,2
544786,3
659150,2
241843,2
49998,8
75846,2.25
448536,3.8
311590,3
12702,2.5
385392,2.333333333
1570661,2
85715,4.777777778
1182468,2
318193,2.547619048
178044,3.333333333
827829,2
15250,4.176100629
181310,3
44364,2.75
15313,3.666666667
384737,2.333333333
247791,2.24137931
413851,6
251057,2
110908,2.555555556
317538,2.375
343386,3
14595,3.558823529
180655,2.5
516049,2.666666667
350052,3
722742,3
448850,2
171755,2.375
8961,2.105263158
34809,4.777777778
149173,2.875
116856,3.5
78708,2.71875
104556,3.440677966
49657,2.59375
448195,2
174303,2
145252,2.705882353
1430826,2
551048,2
107956,3.428571429
783589,1.75
369548,2.857142857
346966,2
716390,2
687339,2
44023,4
416713,2
247450,2.222222222
136352,2
139618,1.846153846
276564,4
512308,2
180251,2.428571429
578789,4
715735,3.666666667
43368,4.090909091
109849,2.477876106
818588,2.666666667
544759,2
1449667,2
72553,2.153846154
212765,2
49971,5
75819,2.583333333
145566,2.090909091
8620,3.5
544104,1.666666667
913528,2.5
1082791,2
104215,1.647058824
49316,2.818181818
724949,2
339959,2
199810,2
173962,7
37016,2.909090909
7965,4.733333333
546652,4
132611,2.357142857
269557,3.25
1115242,3
1086191,3
247764,2
110818,2
276878,2.666666667
646302,2
620454,1.666666667
509356,2
206413,2
177362,5
40416,2.333333333
276160,5
136011,2.142857143
139277,2.5
113429,2.857142857
1184334,2
511967,2
72078,2.875
183176,2.857142857
444768,2
138559,2
840040,2
1676,3
234154,2
75415,3
378421,3
474016,2
337070,2
174276,2.6
200124,2
706494,3
1411241,2
34127,2.625
8279,3.375
403551,4
432665,1.8
380969,2
269871,3
132925,1.655172414
103874,3.2
214972,2
78026,4
62523,2.25
173621,2.444444444
147773,2.6
7624,2.833333333
269216,2
132270,2
106422,1.666666667
1018651,2
209338,2
40075,5.666666667
1088398,2
275819,2
164721,3
1990,2
260316,2
234468,2
374680,2
881050,2
744104,3
1116794,3
112370,2.777777778
1272,2.486486486
138218,3
167332,2
141484,3
373962,5
96867,3.307692308
233813,1.75
237079,2.5
476878,2
336729,5
170669,5
706153,2
33786,3.2
7938,3
266264,2
269530,3
380628,4
132584,2.403508772
753318,2
336011,2.75
476223,2.5
365125,2
450375,3
33068,2
36334,2.666666667
131929,2
106081,2
501353,2
201676,3.133333333
64730,2.285714286
35679,3.4
297271,2
1748842,2
1018310,2
441475,2
840013,2
275478,3
138532,2
167646,2
425972,2
798662,3
123029,2.142857143
237393,6
205076,2.333333333
68130,2.125
440820,2
303874,2.111111111
137877,2.65
931,3.32
4197,2.263157895
262523,3
373621,3.8
402735,2
207624,5
635213,2
99792,2.31147541
358118,4.666666667
166273,2.777777778
55175,2.7
29327,2.214285714
276,7.525240385
564811,2.166666667
427865,2
709015,2
435186,2
269189,2.5
638613,2
224572,2.285714286
61841,2.909090909
35993,2.103448276
574680,2
434531,1.8
160639,2
131588,2.625
670275,2
478430,2
341484,4
90237,2.75
570759,4
881023,2
950770,7
702726,2
1245,2.523809524
370732,2
935267,2
207938,2.65
96840,2
67789,3
606476,2.513513514
469530,1.75
192435,2.6875
55489,2
590,2.529411765
536074,2
125236,2
96185,3
497926,3.909090909
331929,2
306081,2
302878,2.45
54834,2
165932,7
28986,1.666666667
32252,5.207792208
941215,2
364380,2
198383,3.333333333
600187,1.833333333
157032,3
323092,2
271396,2
160298,6.5
23352,2.428571429
644086,2
503874,2
226779,2
230045,2
60782,2.545454545
89896,3.545454545
64048,2.338983051
299792,2
130529,2
137850,2.7
96499,2.107692308
70651,3
524088,2
358091,1.931034483
329040,2
166246,2.25
192094,4.4
756629,2
55148,3.222222222
249,1.388888889
290892,2
261841,2
826376,2
124895,3.5
95844,2.852941176
331588,1.804347826
57696,3.909090909
165591,4.666666667
704278,2
28645,2.275862069
2797,4
456234,3
264389,2
799873,2
1202466,3
364039,2.125
61096,2.5
64362,2.904761905
765843,2
296840,2.25
325954,2
19745,2
159957,3
23011,2
134109,2.780487805
902071,2
115340,2.388888889
63644,2.181818182
299451,2
162505,3
188353,2
557777,1.666666667
365932,2
930467,2
228986,2.333333333
258100,1.666666667
88837,3.176470588
793584,2
96158,2
634845,2.5
1059231,2
54807,3.1
619342,3
28959,5.363636364
401649,2
150402,2
235652,3
98706,2
13456,2.386904762
800187,2
124554,2
523092,2
220149,2
83203,2
28304,2.833333333
426842,2
16004,3.839285714
359643,2
85751,2.555555556
193646,2
56700,3
318292,2.666666667
997980,2
322347,2
156350,3.333333333
583939,2
19404,3.1
22670,4
280996,2.8
